time_s,miss_maneuver_m,miss_heading_m
3.64001000000326,0.00102055559941062,0.00133400533498638
3.65001000000328,0.00102452724309152,0.00131589510440679
3.6600100000033,0.00102844566188971,0.00129849045459245
3.67001000000332,0.00103231293025764,0.00128176441683613
3.68001000000334,0.00103613104331758,0.0012656910266164
3.69001000000336,0.00103990191981742,0.00125024528748179
3.70001000000338,0.00104362740498009,0.00123540313617301
3.7100100000034,0.00104730927325022,0.00122114140894399
3.72001000000343,0.00105094923094162,0.00120743780904298
3.73001000000345,0.00105454891878895,0.0011942708753167
3.74001000000347,0.00105810991440688,0.00118161995190108
3.75001000000349,0.00106163373466003,0.00116946515896357
3.76001000000351,0.0010651218379467,0.00115778736446264
3.77001000000353,0.00106857562639945,0.00114656815689155
3.78001000000355,0.00107199644800541,0.00113578981897388
3.79001000000357,0.00107538559864906,0.00112543530227989
3.80001000000359,0.00107874432408038,0.00111548820273306
3.81001000000362,0.00108207382181076,0.0011059327369777
3.82001000000364,0.00108537524293937,0.00109675371957889
3.83001000000366,0.0010886496939124,0.00108793654102709
3.84001000000368,0.00109189823821755,0.00107946714652075
3.8500100000037,0.00109512189801596,0.00107133201550065
3.86001000000372,0.00109832165571402,0.00106351814191104
3.87001000000374,0.00110149845547696,0.00105601301516287
3.88001000000376,0.00110465320468647,0.00104880460177561
3.89001000000378,0.0011077867753442,0.00104188132767463
3.90001000000381,0.0011109000054232,0.00103523206112194
3.91001000000383,0.00111399370016914,0.00102884609625869
3.92001000000385,0.00111706863335297,0.00102271313723868
3.93001000000387,0.00112012554847705,0.00101682328293258
3.94001000000389,0.00112316515993609,0.00101116701218336
3.95001000000391,0.00112618815413478,0.00100573516959397
3.96001000000393,0.00112919519056361,0.00100051895182896
3.97001000000395,0.0011321869028343,0.000995509894412287
3.98001000000397,0.00113516389967644,0.000990699859004092
3.990010000004,0.00113812676589666,0.000986081021139971
4.00001000000402,0.00114107606330171,0.000981645858416508
4.01001000000399,0.0011440123315868,0.000977387139107605
4.02001000000397,0.0011469360891904,0.000973297911196556
4.03001000000395,0.00114984783411684,0.000969371491809303
4.04001000000392,0.00115274804472772,0.000965601457034806
4.0500100000039,0.00115563718050345,0.000961981632118926
4.06001000000388,0.00115851568277588,0.000958506082018658
4.07001000000385,0.00116138397543319,0.000955169102304007
4.08001000000383,0.00116424246559798,0.000951965210395192
4.09001000000381,0.00116709154427957,0.000948889137123317
4.10001000000378,0.00116993158700148,0.000945935818603003
4.11001000000376,0.00117276295440505,0.000943100388405896
4.12001000000374,0.00117558599282995,0.000940378170024318
4.13001000000371,0.00117840103487257,0.000937764669614696
4.14001000000369,0.00118120839992309,0.000935255569010761
4.15001000000367,0.00118400839468192,0.000932846718996849
4.16001000000364,0.00118680131365642,0.000930534132831956
4.17001000000362,0.00118958743963854,0.000928313980015518
4.1800100000036,0.00119236704416415,0.000926182580286227
4.19001000000357,0.00119514038795469,0.000924136397845434
4.20001000000355,0.00119790772134183,0.000922172035797047
4.21001000000353,0.0012006692846758,0.000920286230796055
4.2200100000035,0.00120342530871798,0.000918475847898124
4.23001000000348,0.00120617601501829,0.000916737875602934
4.24001000000346,0.00120892161627812,0.000915069421084227
4.25001000000343,0.00121166231669907,0.000913467705599731
4.26001000000341,0.00121439831231834,0.000911930060074406
4.27001000000339,0.00121712979133104,0.000910453920850649
4.28001000000336,0.00121985693440006,0.000909036825599369
4.29001000000334,0.00122257991495385,0.000907676409385992
4.30001000000332,0.00122529889947272,0.000906370400885728
4.31001000000329,0.00122801404776391,0.00090511661874258
4.32001000000327,0.00123072551322605,0.000903912968066821
4.33001000000325,0.00123343344310328,0.000902757437065795
4.34001000000322,0.00123613797872941,0.000901648093803137
4.3500100000032,0.00123883925576266,0.000900583083081639
4.36001000000318,0.00124153740441116,0.000899560623445179
4.37001000000315,0.00124423254964966,0.000898579004295298
4.38001000000313,0.00124692481142773,0.00089763658311815
4.39001000000311,0.00124961430486987,0.000896731782817717
4.40001000000308,0.00125230114046773,0.000895863089151325
4.41001000000306,0.00125498542426482,0.000895029048263648
4.42001000000304,0.00125766725803391,0.0008942282643155
4.43001000000301,0.00126034673944758,0.000893459397203882
4.44001000000299,0.00126302396224194,0.000892721160369846
4.45001000000297,0.00126569901637396,0.000892012318690896
4.46001000000294,0.00126837198817265,0.000891331686454727
4.47001000000292,0.00127104296048417,0.000890678125411267
4.4800100000029,0.00127371201281136,0.000890050542900035
4.49001000000287,0.00127637922144763,0.000889447890050013
4.50001000000285,0.00127904465960563,0.000888869160049254
4.51001000000283,0.00128170839754084,0.000888313386481619
4.5200100000028,0.00128437050267026,0.000887779641728076
4.53001000000278,0.00128703103968634,0.000887267035430129
4.54001000000276,0.00128969007066651,0.000886774713013016
4.55001000000274,0.00129234765517828,0.000886301854266387
4.56001000000271,0.00129500385038019,0.000885847671980307
4.57001000000269,0.00129765871111879,0.000885411410634441
4.58001000000267,0.00130031229002168,0.000884992345138417
4.59001000000264,0.00130296463758697,0.000884589779621402
4.60001000000262,0.00130561580226908,0.000884203046269015
4.6100100000026,0.00130826583056113,0.000883831504205761
4.62001000000257,0.00131091476707416,0.000883474538421242
4.63001000000255,0.00131356265461301,0.000883131558738472
4.64001000000253,0.00131620953424936,0.000882801998822674
4.6500100000025,0.00131885544539169,0.000882485315229002
4.66001000000248,0.00132150042585256,0.000882180986487696
4.67001000000246,0.00132414451191314,0.000881888512225227
4.68001000000243,0.00132678773838521,0.000881607412320038
4.69001000000241,0.00132943013867058,0.000881337226091553
4.70001000000239,0.00133207174481827,0.000881077511521171
4.71001000000236,0.00133471258757926,0.000880827844503995
4.72001000000234,0.00133735269645916,0.000880587818130125
4.73001000000232,0.00133999209976866,0.000880357041994348
4.74001000000229,0.00134263082467204,0.000880135141533149
4.75001000000227,0.00134526889723371,0.000879921757387958
4.76001000000225,0.00134790634246283,0.00087971654479363
4.77001000000222,0.00135054318435619,0.000879519172991167
4.7800100000022,0.00135317944593936,0.000879329324663743
4.79001000000218,0.00135581514930612,0.000879146695395131
4.80001000000215,0.00135845031565642,0.000878970993149636
4.81001000000213,0.00136108496533269,0.000878801937772722
4.82001000000211,0.00136371911785471,0.000878639260511503
4.83001000000208,0.00136635279195319,0.000878482703554339
4.84001000000206,0.00136898600560177,0.000878332019588763
4.85001000000204,0.00137161877604797,0.000878186971377059
4.86001000000201,0.00137425111984272,0.000878047331348758
4.87001000000199,0.00137688305286874,0.000877912881209425
4.88001000000197,0.00137951459036782,0.000877783411565063
4.89001000000194,0.00138214574696691,0.000877658721561553
4.90001000000192,0.00138477653670325,0.000877538618538509
4.9100100000019,0.00138740697304839,0.000877422917697001
4.92001000000187,0.00139003706893128,0.000877311441780592
4.93001000000185,0.00139266683676044,0.00087720402076916
4.94001000000183,0.00139529628844519,0.000877100491585012
4.9500100000018,0.00139792543541605,0.000877000697810785
4.96001000000178,0.00140055428864427,0.000876904489418695
4.97001000000176,0.00140318285866063,0.000876811722510656
4.98001000000173,0.00140581115557341,0.000876722259068863
4.99001000000171,0.00140843918908566,0.000876635966716405
5.00001000000169,0.00141106696851179,0.000876552718487528
5.01001000000166,0.00141369450279341,0.000876472392607151
5.02001000000164,0.00141632180051461,0.000876394872279268
5.03001000000162,0.00141894886991658,0.000876320045483901
5.04001000000159,0.00142157571891159,0.000876247804782234
5.05001000000157,0.0014242023550965,0.000876178047129634
5.06001000000155,0.00142682878576561,0.000876110673696215
5.07001000000152,0.00142945501792308,0.000876045589694671
5.0800100000015,0.00143208105829476,0.00087598270421507
5.09001000000148,0.0014347069133396,0.000875921930066333
5.10001000000145,0.00143733258926055,0.000875863183624142
5.11001000000143,0.00143995809201504,0.000875806384685014
5.12001000000141,0.00144258342732505,0.000875751456326281
5.13001000000138,0.00144520860068667,0.000875698324771767
5.14001000000136,0.00144783361737944,0.000875646919262907
5.15001000000134,0.00145045848247511,0.000875597171935108
5.16001000000131,0.0014530832008462,0.000875549017699132
5.17001000000129,0.00145570777717413,0.000875502394127301
5.18001000000127,0.00145833221595701,0.000875457241344338
5.19001000000124,0.00146095652151719,0.000875413501922643
5.20001000000122,0.00146358069800839,0.000875371120781844
5.2100100000012,0.0014662047494226,0.000875330045092429
5.22001000000117,0.00146882867959673,0.00087529022418332
5.23001000000115,0.0014714524922189,0.000875251609453203
5.24001000000113,0.00147407619083452,0.00087521415428549
5.2500100000011,0.00147669977885216,0.000875177813966742
5.26001000000108,0.00147932325954909,0.000875142545608431
5.27001000000106,0.00148194663607663,0.000875108308071896
5.28001000000103,0.00148456991146536,0.000875075061896368
5.29001000000101,0.00148719308862995,0.000875042769229939
5.30001000000099,0.00148981617037397,0.000875011393763356
5.31001000000096,0.00149243915939434,0.000874980900666524
5.32001000000094,0.00149506205828573,0.000874951256527615
5.33001000000092,0.0014976848695447,0.000874922429294665
5.34001000000089,0.0015003075955737,0.000874894388219572
5.35001000000087,0.00150293023868489,0.000874867103804382
5.36001000000085,0.0015055528011038,0.00087484054774979
5.37001000000082,0.00150817528497288,0.000874814692905744
5.3800100000008,0.00151079769235485,0.000874789513224087
5.39001000000078,0.00151342002523594,0.000874764983713137
5.40001000000075,0.00151604228552897,0.00087474108039414
5.41001000000073,0.00151866447507638,0.000874717780259504
5.42001000000071,0.00152128659565302,0.000874695061232761
5.43001000000068,0.00152390864896892,0.000874672902130172
5.44001000000066,0.00152653063667189,0.00087465128262391
5.45001000000064,0.00152915256035006,0.000874630183206762
5.46001000000061,0.00153177442153424,0.000874609585158285
5.47001000000059,0.00153439622170029,0.000874589470512356
5.48001000000057,0.00153701796227128,0.000874569822026057
5.49001000000054,0.00153963964461966,0.000874550623149847
5.50001000000052,0.00154226127006926,0.00087453185799896
5.5100100000005,0.00154488283989725,0.000874513511325992
5.52001000000047,0.00154750435533602,0.000874495568494604
5.53001000000045,0.00155012581757498,0.000874478015454325
5.54001000000043,0.00155274722776224,0.000874460838716392
5.5500100000004,0.00155536858700632,0.000874444025330582
5.56001000000038,0.00155798989637768,0.000874427562863008
5.57001000000036,0.00156061115691025,0.000874411439374833
5.58001000000033,0.0015632323696029,0.000874395643401858
5.59001000000031,0.00156585353542081,0.000874380163934959
5.60001000000029,0.00156847465529683,0.000874364990401337
5.61001000000026,0.00157109573013274,0.000874350112646532
5.62001000000024,0.00157371676080047,0.000874335520917196
5.63001000000022,0.00157633774814332,0.000874321205844566
5.64001000000019,0.00157895869297704,0.000874307158428633
5.65001000000017,0.00158157959609094,0.000874293370022958
5.66001000000015,0.00158420045824893,0.000874279832320123
5.67001000000012,0.0015868212801905,0.000874266537337778
5.6800100000001,0.00158944206263169,0.000874253477405275
5.69001000000008,0.00159206280626598,0.000874240645150851
5.70001000000005,0.0015946835117652,0.000874228033489342
5.71001000000003,0.00159730417978035,0.000874215635610409
5.72001000000001,0.00159992481094241,0.00087420344496725
5.73000999999998,0.00160254540586312,0.000874191455265783
5.74000999999996,0.00160516596513571,0.000874179660454275
5.75000999999994,0.00160778648933563,0.000874168054713406
5.76000999999992,0.00161040697902122,0.000874156632446734
